-0.411523000000000	0.0198660000000000	0.911183000000000	0	1	0.0550000000000000
0.305637000000000	-0.385352000000000	0.870684000000000	2600	2	0.0550000000000000
-0.398279000000000	-0.787022000000000	0.471138000000000	1000	3	0.0550000000000000
-0.890625000000000	0.228103000000000	0.393391000000000	400	4	0.0550000000000000
-0.771115000000000	0.504562000000000	0.388328000000000	2600	1	0.0550000000000000
-0.747477000000000	0.195377000000000	-0.634907000000000	1000	2	0.0550000000000000
0.479183000000000	0.861333000000000	0.168790000000000	2600	3	0.0550000000000000
-0.120517000000000	0.670790000000000	-0.731790000000000	400	4	0.0550000000000000
0.512907000000000	0.276653000000000	-0.812643000000000	2600	1	0.0550000000000000
0.328681000000000	-0.717858000000000	-0.613717000000000	1000	2	0.0550000000000000
-0.920810000000000	0.112961000000000	-0.373295000000000	2600	3	0.0550000000000000
-0.303990000000000	-0.782310000000000	-0.543673000000000	400	4	0.0550000000000000
-0.887828000000000	0.0902670000000000	0.451235000000000	1000	1	0.0550000000000000
0.395743000000000	-0.886941000000000	0.238164000000000	2600	2	0.0550000000000000
0.822242000000000	0.465336000000000	0.327691000000000	1000	3	0.0550000000000000
0.146595000000000	-0.530962000000000	-0.834619000000000	2600	4	0.0550000000000000
0.927579000000000	0.114130000000000	0.355770000000000	400	1	0.0550000000000000
0.430904000000000	0.393845000000000	0.811916000000000	2600	2	0.0550000000000000
-0.427876000000000	0.808767000000000	-0.403506000000000	1000	3	0.0550000000000000
0.874402000000000	-0.273355000000000	0.400872000000000	0	4	0.0550000000000000
0.808501000000000	0.505023000000000	-0.302121000000000	2600	1	0.0550000000000000
0.00367300000000000	0.0894380000000000	0.995986000000000	400	2	0.0550000000000000
-0.224203000000000	0.0518810000000000	-0.973160000000000	1000	3	0.0550000000000000
-0.326408000000000	-0.720957000000000	0.611292000000000	2600	4	0.0550000000000000
0.960714000000000	-0.100185000000000	-0.258826000000000	2600	1	0.0550000000000000
-0.510198000000000	-0.732060000000000	0.451427000000000	400	2	0.0550000000000000
0.519994000000000	0.138916000000000	-0.842798000000000	1000	3	0.0550000000000000
-0.123746000000000	0.981861000000000	0.143655000000000	2600	4	0.0550000000000000
0.169361000000000	0.944073000000000	0.282920000000000	1000	1	0.0550000000000000
-0.703997000000000	-0.451290000000000	-0.548384000000000	2600	2	0.0550000000000000
0.471695000000000	-0.879935000000000	-0.0567300000000000	400	3	0.0550000000000000
0.0334480000000000	-0.0178970000000000	0.999280000000000	2600	4	0.0550000000000000
-0.892427000000000	0.444123000000000	0.0795580000000000	1000	1	0.0550000000000000
-0.275359000000000	0.960785000000000	-0.0326960000000000	0	2	0.0550000000000000
-0.665680000000000	0.650358000000000	-0.365930000000000	2600	3	0.0550000000000000
-0.685898000000000	0.548113000000000	-0.478661000000000	400	4	0.0550000000000000
-0.447836000000000	-0.542356000000000	-0.710839000000000	1000	1	0.0550000000000000
0.625898000000000	-0.326461000000000	-0.708290000000000	2600	2	0.0550000000000000
-0.150579000000000	0.757980000000000	-0.634660000000000	2600	3	0.0550000000000000
-0.768051000000000	-0.616611000000000	0.172884000000000	1000	4	0.0550000000000000
0.408089000000000	0.265129000000000	-0.873596000000000	400	1	0.0550000000000000
-0.968037000000000	-0.250769000000000	-0.00444400000000000	2600	2	0.0550000000000000
-0.158177000000000	-0.480358000000000	0.862691000000000	1000	3	0.0550000000000000
0.00367000000000000	-0.851545000000000	-0.524269000000000	2600	4	0.0550000000000000
0.207169000000000	0.977722000000000	0.0337860000000000	400	1	0.0550000000000000
-0.544361000000000	-0.813474000000000	0.204771000000000	2600	2	0.0550000000000000
0.0312130000000000	0.476303000000000	0.878727000000000	1000	3	0.0550000000000000
-0.627927000000000	-0.678401000000000	-0.381418000000000	0	4	0.0550000000000000
0.681587000000000	-0.140636000000000	0.718095000000000	2600	1	0.0550000000000000
0.563242000000000	-0.539847000000000	-0.625558000000000	400	2	0.0550000000000000
0.365745000000000	-0.524461000000000	0.768876000000000	1000	3	0.0550000000000000
-0.456719000000000	0.680138000000000	0.573428000000000	2600	4	0.0550000000000000
-0.356386000000000	0.930893000000000	0.0801680000000000	1000	1	0.0550000000000000
-0.909053000000000	0.409514000000000	-0.0769400000000000	2600	2	0.0550000000000000
0.700749000000000	0.700982000000000	0.132566000000000	400	3	0.0550000000000000
0.147568000000000	0.445344000000000	-0.883115000000000	2600	4	0.0550000000000000
0.998820000000000	0.0459900000000000	0.0156000000000000	1000	1	0.0550000000000000
0.204796000000000	0.975639000000000	-0.0786590000000000	2600	2	0.0550000000000000
-0.276016000000000	-0.284594000000000	-0.918053000000000	400	3	0.0550000000000000
0.0215570000000000	0.966040000000000	-0.257493000000000	1000	4	0.0550000000000000
-0.331467000000000	0.126913000000000	0.934892000000000	2600	1	0.0550000000000000
0.484736000000000	0.528331000000000	-0.697063000000000	0	2	0.0550000000000000
-0.386408000000000	-0.715841000000000	-0.581602000000000	2600	3	0.0550000000000000
0.516257000000000	-0.505279000000000	-0.691500000000000	1000	4	0.0550000000000000
0.914486000000000	0.251387000000000	-0.317049000000000	400	1	0.0550000000000000
-0.544490000000000	0.810060000000000	0.217564000000000	2600	2	0.0550000000000000
0.742673000000000	-0.669041000000000	0.0286560000000000	1000	3	0.0550000000000000
0.805931000000000	0.0848600000000000	-0.585896000000000	2600	4	0.0550000000000000
0.569132000000000	0.286943000000000	0.770553000000000	400	1	0.0550000000000000
0.774502000000000	0.626792000000000	0.0853100000000000	2600	2	0.0550000000000000
-0.771143000000000	-0.449220000000000	0.451154000000000	1000	3	0.0550000000000000
0.658956000000000	-0.376749000000000	0.651028000000000	2600	4	0.0550000000000000
-0.922700000000000	0.373706000000000	0.0946990000000000	400	1	0.0550000000000000
0.419150000000000	0.130708000000000	0.898459000000000	1000	2	0.0550000000000000
0.0372110000000000	-0.885525000000000	0.463099000000000	2600	3	0.0550000000000000
-0.0963390000000000	-0.167798000000000	-0.981103000000000	0	4	0.0550000000000000
-0.141355000000000	-0.192860000000000	-0.970991000000000	2600	1	0.0550000000000000
-0.643565000000000	-0.763179000000000	-0.0581550000000000	1000	2	0.0550000000000000
-0.406804000000000	0.775740000000000	-0.482430000000000	400	3	0.0550000000000000
-0.779993000000000	-0.224815000000000	-0.584011000000000	2600	4	0.0550000000000000
-0.883429000000000	0.260933000000000	-0.389189000000000	1000	1	0.0550000000000000
0.981295000000000	0.0306870000000000	0.190050000000000	2600	2	0.0550000000000000
0.343852000000000	-0.752966000000000	-0.561078000000000	400	3	0.0550000000000000
-0.707812000000000	-0.491567000000000	0.507311000000000	2600	4	0.0550000000000000
0.150124000000000	-0.274709000000000	-0.949736000000000	1000	1	0.0550000000000000
0.516253000000000	-0.0202940000000000	0.856196000000000	2600	2	0.0550000000000000
-0.778899000000000	-0.0352340000000000	-0.626159000000000	400	3	0.0550000000000000
-0.176598000000000	-0.831348000000000	-0.526948000000000	1000	4	0.0550000000000000
0.794398000000000	-0.606909000000000	0.0243570000000000	2600	1	0.0550000000000000
0.731437000000000	-0.264449000000000	-0.628543000000000	1000	2	0.0550000000000000
-0.0560320000000000	0.709895000000000	0.702075000000000	2600	3	0.0550000000000000
0.435050000000000	-0.304113000000000	0.847494000000000	400	4	0.0550000000000000
0.0346340000000000	-0.995885000000000	0.0837520000000000	2600	1	0.0550000000000000
0.139977000000000	-0.877486000000000	0.458721000000000	1000	2	0.0550000000000000
0.726548000000000	-0.684765000000000	-0.0567890000000000	0	3	0.0550000000000000
-0.376419000000000	0.695757000000000	-0.611744000000000	2600	4	0.0550000000000000
0.204557000000000	0.757523000000000	-0.619932000000000	400	1	0.0550000000000000
0.926968000000000	0.224911000000000	0.300243000000000	1000	2	0.0550000000000000
-0.643236000000000	-0.0892950000000000	0.760443000000000	2600	3	0.0550000000000000
-0.280533000000000	-0.933361000000000	-0.223916000000000	2600	4	0.0550000000000000
-0.699900000000000	-0.685744000000000	0.199740000000000	400	1	0.0550000000000000
0.419986000000000	0.402231000000000	-0.813524000000000	1000	2	0.0550000000000000
-0.765534000000000	-0.552239000000000	-0.330136000000000	2600	3	0.0550000000000000
-0.153809000000000	-0.988023000000000	-0.0123670000000000	1000	4	0.0550000000000000
-0.375094000000000	-0.488688000000000	0.787711000000000	2600	1	0.0550000000000000
-0.597206000000000	0.00841100000000000	0.802044000000000	400	2	0.0550000000000000
0.401911000000000	-0.825352000000000	-0.396562000000000	2600	3	0.0550000000000000
-0.334319000000000	0.0554570000000000	0.940827000000000	1000	4	0.0550000000000000
-0.665674000000000	-0.721953000000000	0.188841000000000	0	1	0.0550000000000000
-0.871556000000000	0.119557000000000	0.475495000000000	2600	2	0.0550000000000000
0.0955180000000000	0.938629000000000	0.331440000000000	400	3	0.0550000000000000
0.575980000000000	-0.799299000000000	-0.171374000000000	1000	4	0.0550000000000000
0.442053000000000	-0.499376000000000	-0.745126000000000	2600	1	0.0550000000000000
-0.0722160000000000	-0.243433000000000	0.967225000000000	2600	2	0.0550000000000000
0.0124030000000000	0.715716000000000	-0.698281000000000	1000	3	0.0550000000000000
-0.00316800000000000	-0.975256000000000	0.221056000000000	400	4	0.0550000000000000
-0.759753000000000	0.458832000000000	-0.460705000000000	2600	1	0.0550000000000000
-0.579311000000000	-0.310351000000000	-0.753711000000000	1000	2	0.0550000000000000
0.304042000000000	0.579229000000000	0.756341000000000	2600	3	0.0550000000000000
-0.220013000000000	0.584357000000000	0.781103000000000	400	4	0.0550000000000000
0.667829000000000	-0.675638000000000	0.312277000000000	1000	1	0.0550000000000000
0.521250000000000	0.632893000000000	-0.572490000000000	2600	2	0.0550000000000000
0.0139750000000000	-0.466096000000000	0.884624000000000	0	3	0.0550000000000000
0.468766000000000	-0.883174000000000	0.0161740000000000	2600	4	0.0550000000000000
-0.620022000000000	-0.645451000000000	-0.446056000000000	400	1	0.0550000000000000
0.900322000000000	0.378163000000000	-0.215438000000000	1000	2	0.0550000000000000
0.961296000000000	-0.259572000000000	-0.0923720000000000	2600	3	0.0550000000000000
-0.0253750000000000	0.270815000000000	-0.962297000000000	1000	4	0.0550000000000000
